ITEM: TIMESTEP
4080000
ITEM: NUMBER OF ATOMS
9276
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 5.0000000000000000e+01
0.0000000000000000e+00 5.0000000000000000e+01
0.0000000000000000e+00 5.0000000000000000e+01
ITEM: ATOMS id type q x y z 
2911 4 1.59206 34.2515 6.11269 26.208 
2912 3 -0.665216 26.5667 43.6867 25.5954 
2913 3 -0.748166 12.2077 21.565 47.8438 
2914 4 1.37011 14.7398 4.43141 21.3903 
2915 3 -0.77382 18.8703 36.8065 45.6008 
2916 3 -0.724966 8.9585 12.9555 8.24319 
2917 4 1.58979 43.5588 25.4087 26.4968 
2918 3 -0.856577 33.0231 30.6169 14.3333 
2919 3 -0.86298 47.6615 48.844 48.4789 
2920 4 1.52962 38.6495 25.3003 43.0499 
2921 3 -0.723607 3.4579 47.9104 11.1126 
2922 3 -0.864141 14.3766 25.506 8.01437 
2923 4 1.49347 41.9955 34.3522 16.6604 
2924 3 -0.90632 13.1242 38.4654 49.0751 
2925 3 -0.79953 29.9403 40.8056 43.4701 
2926 4 1.75087 8.87059 48.9033 39.8882 
2927 3 -0.85846 4.0577 29.1356 3.08795 
2928 3 -0.705217 3.06411 13.1551 38.2442 
2929 4 1.28828 4.61323 36.8174 27.5747 
2930 3 -0.84949 46.0479 35.2059 27.0528 
2931 3 -0.830162 19.2367 27.8772 6.39261 
2932 4 1.52924 15.4084 32.6574 37.3511 
2933 3 -0.811966 4.85293 16.4738 35.8412 
2934 3 -0.862492 9.80457 30.8421 1.6639 
2935 4 1.39887 45.0514 47.0405 4.11109 
2936 3 -0.782395 27.0801 17.431 37.419 
2937 3 -0.84659 44.639 29.559 10.2266 
2938 4 1.39778 45.906 9.06427 18.1648 
2939 3 -0.926709 44.3227 8.8234 6.76609 
2940 3 -0.813889 3.27459 15.4086 4.42031 
2941 4 1.6427 1.19393 39.8221 14.7915 
2942 3 -0.772419 18.5704 41.2499 31.3844 
2943 3 -0.847054 11.3247 23.0988 19.306 
2944 4 1.5848 5.68848 9.77898 3.02906 
2945 3 -0.820783 41.9645 28.9816 32.5549 
2946 3 -0.776641 26.2366 10.5695 35.1856 
2947 4 1.51439 8.4747 42.1256 36.5308 
2948 3 -0.866354 5.14788 0.618585 26.0943 
2949 3 -0.884383 0.281082 48.6582 39.4904 
2950 4 1.30701 23.741 28.1988 5.78461 
2951 3 -0.81815 5.19406 8.78854 6.87178 
2952 3 -0.736093 25.6015 27.9394 29.6986 
2953 4 1.15887 25.099 21.5715 27.95 
2954 3 -0.86559 46.442 40.0327 28.7008 
2955 3 -0.752076 20.5353 22.4291 49.8478 
2956 4 1.54303 18.4224 35.4664 26.4855 
2957 3 -0.674492 19.7096 42.8344 9.67266 
2958 3 -0.651541 47.6208 31.6012 7.11259 
2959 4 1.41801 33.5645 16.8783 17.0581 
2960 3 -0.840567 47.6961 32.9325 10.7995 
2961 3 -0.797231 27.8504 33.4092 41.4029 
2962 4 1.39645 22.9598 44.425 12.1964 
2963 3 -0.794418 9.79334 37.339 8.11285 
2964 3 -0.833817 43.8035 29.8222 48.2292 
2965 4 1.54041 14.508 0.413783 34.6837 
2966 3 -0.731215 42.0212 36.5569 47.3359 
2967 3 -0.796861 20.884 3.05031 15.6125 
2968 4 1.29565 25.5975 12.4617 31.4397 
2969 3 -0.691963 22.9789 25.2 29.9797 
2970 3 -0.594893 46.8636 10.5772 27.5203 
2971 4 1.08631 21.4475 38.5246 43.0221 
2972 3 -0.858408 9.7105 11.2823 15.1868 
2973 3 -0.699841 25.1113 20.477 48.0212 
2974 4 1.20283 44.6266 46.537 29.2685 
2975 3 -0.70461 23.9029 48.8807 19.9566 
2976 3 -0.846131 48.3355 25.9829 9.65295 
2977 4 1.44486 0.704555 0.762567 46.422 
2978 3 -0.848656 37.1077 30.1 32.2204 
2979 3 -0.805559 21.9764 12.801 5.67008 
2980 4 1.523 34.2314 34.1858 13.1554 
2981 3 -0.739502 36.7733 19.312 16.0594 
2982 3 -0.826018 39.2722 4.90706 24.8556 
2983 4 1.78038 41.9167 31.5694 6.34913 
2984 3 -0.696736 33.6975 43.5021 12.5721 
2985 3 -0.764814 43.2927 11.8874 3.55852 
2986 4 1.20516 46.3076 1.07486 26.2603 
2987 3 -0.716588 27.325 19.2749 35.8298 
2988 3 -0.810488 2.2813 36.5102 8.52035 
2989 4 1.61776 40.593 40.433 42.4212 
2990 3 -0.791207 9.57928 9.5087 7.11077 
2991 3 -0.784466 16.1553 14.8293 17.7495 
2992 4 1.39298 6.85723 12.2526 10.0238 
2993 3 -0.81425 29.9734 16.239 0.821883 
2994 3 -0.795949 3.98621 16.4174 33.4706 
2995 4 1.56268 3.32777 0.92085 37.1037 
2996 3 -0.842267 35.1256 47.2771 18.7869 
2997 3 -0.781891 49.7334 0.350352 37.6411 
2998 4 1.57689 13.7065 24.8768 22.4061 
2999 3 -0.774686 40.6493 6.62632 14.1295 
3000 3 -0.742934 25.8428 14.8886 11.4313 
3001 4 1.66674 24.0388 7.24987 6.71172 
3002 3 -0.867137 38.9545 14.7244 28.917 
3003 3 -0.822784 12.2532 11.3501 40.4801 
3004 4 1.5887 31.5773 46.9675 43.357 
3005 3 -0.810898 25.6079 43.6998 28.8669 
3006 3 -0.807535 13.6591 46.1199 34.73 
3007 4 1.43611 44.0481 8.15671 10.3907 
3008 3 -0.842487 43.5867 1.44465 29.5195 
3009 3 -0.843975 49.4273 26.6426 27.5011 
3010 4 1.64151 6.80384 18.7262 43.9533 
3011 3 -0.778341 11.2008 18.982 32.9383 
3012 3 -0.861588 24.7671 39.8895 37.9187 
3013 4 1.64609 33.4635 49.5515 28.1127 
3014 3 -0.778492 7.59731 2.63526 37.2684 
3015 3 -0.82957 31.1546 3.34023 25.4773 
3016 4 1.47261 39.5846 8.37765 10.7514 
3017 3 -0.811824 36.797 25.0503 22.4087 
3018 3 -0.787446 26.875 23.8793 7.87077 
3019 4 1.60046 14.1912 3.82972 45.4039 
3020 3 -0.81931 18.9379 37.9971 20.4656 
3021 3 -0.793989 16.7155 33.5138 37.0914 
3022 4 1.58382 13.0658 30.139 23.2094 
3023 3 -0.790136 29.4763 15.6852 4.97251 
3024 3 -0.866002 8.6205 16.2372 34.3523 
3025 4 1.4365 35.8593 46.6117 33.0304 
3026 3 -0.794672 0.557544 13.4014 41.202 
3027 3 -0.827357 8.57196 21.5078 34.2641 
3028 4 1.58196 45.0847 29.76 29.5465 
3029 3 -0.794178 7.46077 46.1016 48.1918 
3030 3 -0.839047 35.0922 5.81141 48.8446 
3031 4 1.5052 8.49238 2.12741 36.0079 
3032 3 -0.774152 24.7473 25.869 8.80532 
3033 3 -0.779481 0.278044 3.76145 46.7698 
3034 4 1.44985 42.9318 7.9307 3.56783 
3035 3 -0.810885 20.3947 29.4204 5.0381 
3036 3 -0.722322 13.4019 39.4854 10.1082 
3037 4 1.42393 2.64841 14.0323 4.14961 
3038 3 -0.694031 25.0192 15.6453 14.2634 
3039 3 -0.850028 27.1427 5.97745 17.5104 
3040 4 1.56948 22.5101 42.5069 2.05942 
3041 3 -0.812439 19.9903 23.9532 40.0801 
3042 3 -0.859099 19.4262 38.0183 11.0744 
3043 4 1.22376 46.7715 45.5389 45.6983 
3044 3 -0.797446 44.8414 24.801 33.8289 
3045 3 -0.881258 23.5016 10.2524 49.1534 
3046 4 1.41053 23.301 27.7053 2.71506 
3047 3 -0.766302 13.4444 9.71181 28.2399 
3048 3 -0.779464 4.12929 10.2924 41.3114 
3049 4 1.52466 48.6676 15.5304 28.0423 
3050 3 -0.819107 19.2334 36.2568 47.8109 
3051 3 -0.855022 7.40335 39.2208 29.1381 
3052 4 1.65294 16.6002 44.8544 28.8717 
3053 3 -0.772087 5.54808 33.884 12.1464 
3054 3 -0.746901 48.0976 14.0257 1.66843 
3055 4 1.65747 5.48723 43.6442 33.9222 
3056 3 -0.644576 23.4218 43.9041 16.9535 
3057 3 -0.787346 20.0672 49.5908 6.96934 
3058 4 1.48735 44.4664 23.7995 41.6185 
3059 3 -0.778849 46.8343 20.3613 18.5641 
3060 3 -0.698726 5.44692 23.8466 13.9037 
3061 4 1.50215 34.1477 4.1139 9.83834 
3062 3 -0.760758 14.7768 9.36716 17.6951 
3063 3 -0.817295 46.6354 38.6316 17.8289 
3064 4 1.74209 36.6963 27.5256 25.4136 
3065 3 -0.822958 29.6439 17.7357 21.8643 
3066 3 -0.860385 37.0557 30.1046 29.8598 
3067 4 1.63102 38.4428 29.2087 8.84479 
3068 3 -0.847936 21.031 1.08132 49.4291 
3069 3 -0.660588 42.2919 49.0194 29.4569 
3070 4 1.58615 42.6474 6.39413 31.6958 
3071 3 -0.785261 7.01268 0.863555 19.229 
3072 3 -0.935574 20.7142 5.95781 7.85307 
3073 4 1.53481 42.1235 12.304 10.4929 
3074 3 -0.884187 47.8009 34.5067 16.3951 
3075 3 -0.915348 35.9417 47.9358 32.297 
3076 4 1.62378 18.3774 24.5138 45.3796 
3077 3 -0.73624 25.8139 43.3084 36.5159 
3078 3 -0.755968 34.9388 25.3089 18.2485 
3079 4 1.75208 29.0266 20.9728 17.1172 
3080 3 -0.738723 44.9865 45.3619 0.249167 
3081 3 -0.778797 1.21734 1.19113 22.329 
3082 4 1.72094 42.0254 18.3894 16.5927 
3083 3 -0.664224 10.547 47.5346 25.5368 
3084 3 -0.817743 34.1732 22.2906 42.4441 
3085 4 1.54146 6.16969 27.31 36.8553 
3086 3 -0.842647 13.5137 32.8625 20.2836 
3087 3 -0.866484 48.6514 27.5871 35.1188 
3088 4 1.67226 31.742 38.7433 30.8586 
3089 3 -0.816431 13.7928 31.6783 43.4065 
3090 3 -0.812806 36.5498 11.4468 37.3987 
3091 4 1.38868 14.0223 6.11096 3.00567 
3092 3 -0.762658 37.3032 36.3942 37.7708 
3093 3 -0.691498 14.0351 7.24133 13.7844 
3094 4 1.5616 23.7036 33.3694 35.1476 
3095 3 -0.730857 43.9366 14.4504 28.9406 
3096 3 -0.675308 5.73707 24.011 16.2565 
3097 4 1.48141 39.8059 46.2307 26.0173 
3098 3 -0.749158 8.48565 26.1919 21.2228 
3099 3 -0.853047 39.3271 42.4823 36.371 
3100 4 1.45998 1.32009 15.3285 29.6104 
3101 3 -0.868461 30.6001 45.9674 6.57611 
3102 3 -0.809079 48.4814 35.2687 10.4327 
3103 4 1.57839 27.7417 26.7867 21.2628 
3104 3 -0.82825 36.2349 45.9249 39.8678 
3105 3 -0.793871 40.8871 21.0738 45.4204 
3106 4 1.62685 44.6061 1.98845 15.0078 
3107 3 -0.944792 32.1746 35.427 1.77644 
3108 3 -0.819587 8.64697 32.273 16.3186 
3109 4 1.57876 36.1876 48.215 28.344 
3110 3 -0.673676 39.1245 38.0172 23.0143 
3111 3 -0.774795 14.4894 16.1106 10.1119 
3112 4 1.38671 11.7134 39.1805 20.2577 
3113 3 -0.651714 13.1904 37.6182 8.75586 
3114 3 -0.730744 20.6062 18.9259 31.9218 
3115 4 1.62889 0.373487 48.9963 14.4432 
3116 3 -0.853309 46.1012 2.29902 4.68532 
3117 3 -0.810046 17.3336 39.934 12.142 
3118 4 1.58059 46.0737 21.7883 43.3028 
3119 3 -0.755336 15.6007 23.8919 36.3827 
3120 3 -0.774992 11.168 28.7522 19.2936 
3121 4 1.51855 40.5343 37.511 22.7653 
3122 3 -0.855983 37.0824 15.1776 11.7141 
3123 3 -0.801129 30.503 24.223 13.9373 
3124 4 1.23381 43.1513 1.48371 25.1441 
3125 3 -0.725762 44.4748 15.6425 7.19635 
3126 3 -0.72872 49.4296 30.39 39.3139 
3127 4 1.48467 45.8729 24.4906 38.9996 
3128 3 -0.681802 17.356 18.1946 1.62109 
3129 3 -0.777164 37.1506 26.7951 1.64444 
3130 4 1.50917 10.0528 11.9828 18.6497 
3131 3 -0.706155 20.0533 32.3514 49.3855 
3132 3 -0.822296 36.7962 39.7183 10.1503 
3133 4 1.64899 39.8322 4.33654 38.7521 
3134 3 -0.816275 40.4386 8.83641 32.528 
3135 3 -0.664019 16.9792 1.54244 9.44209 
3136 4 1.4429 22.5067 35.5193 9.58915 
3137 3 -0.897022 48.9293 30.9944 11.963 
3138 3 -0.752149 16.9049 2.63687 37.0568 
3139 4 1.56483 26.3525 15.0107 27.8655 
3140 3 -0.813382 48.8198 3.29018 37.314 
3141 3 -0.731621 48.1784 19.4064 41.5167 
3142 4 1.51305 26.0022 2.04364 36.0653 
3143 3 -0.785549 11.0616 31.0027 26.7084 
3144 3 -0.811737 30.7779 17.7618 6.05354 
3145 4 1.6502 20.0835 8.54506 14.0028 
3146 3 -0.895339 44.8054 1.1951 6.72531 
3147 3 -0.708503 21.4334 22.3398 42.8855 
3148 4 1.66852 39.2177 22.5053 14.9222 
3149 3 -0.799942 29.223 16.9485 26.7147 
3150 3 -0.788411 6.75694 4.494 29.8796 
3151 4 1.61256 36.5972 40.0608 30.8255 
3152 3 -0.838592 0.816614 25.9295 9.22213 
3153 3 -0.73766 44.3815 19.613 3.93187 
3154 4 1.4841 46.1483 17.355 0.839207 
3155 3 -0.838173 22.7707 11.9857 9.70071 
3156 3 -0.777205 0.795667 35.0902 25.6964 
3157 4 1.25361 12.6609 34.2375 40.2243 
3158 3 -0.722407 7.13027 25.4949 47.6654 
3159 3 -0.784283 13.2814 0.0392579 33.6693 
3160 4 1.49141 44.2605 5.40147 11.6303 
3161 3 -0.580054 45.7666 32.2336 21.3488 
3162 3 -0.920982 18.2299 14.3763 47.9953 
3163 4 1.50724 5.86982 39.9386 6.19899 
3164 3 -0.832036 33.6625 13.3142 34.5296 
3165 3 -0.807651 18.3723 47.1373 16.0197 
3166 4 1.53027 11.825 27.2172 23.326 
3167 3 -0.885534 48.9644 26.1161 13.2949 
3168 3 -0.784676 21.7328 9.85684 27.6524 
3169 4 1.56697 34.7847 12.7061 23.803 
3170 3 -0.675975 48.4233 40.89 24.3364 
3171 3 -0.845935 11.2247 1.09222 32.1217 
3172 4 1.3626 13.947 49.9987 27.5407 
3173 3 -0.81804 15.9 48.0559 1.74221 
3174 3 -0.875841 8.65593 12.3107 5.43927 
3175 4 1.50973 46.5302 29.8889 3.74574 
3176 3 -0.827084 32.6176 16.8434 40.0533 
3177 3 -0.768261 20.4417 35.5884 34.6012 
3178 4 1.55538 32.907 0.0623706 18.7438 
3179 3 -0.835368 26.1523 7.71777 49.74 
3180 3 -0.857556 40.4623 1.63307 19.7303 
3181 4 1.4522 18.2518 27.1055 25.0209 
3182 3 -0.809949 5.05177 39.1857 2.17437 
3183 3 -0.780619 38.1787 11.635 11.1873 
3184 4 1.40378 15.2576 30.662 11.3756 
3185 3 -0.826249 29.7992 10.2802 16.3865 
3186 3 -0.748278 22.1569 44.0301 35.6927 
3187 4 1.43808 11.3813 44.5309 9.92922 
3188 3 -0.77031 46.4358 22.7366 19.2038 
3189 3 -0.851175 6.53283 7.36486 34.7264 
3190 4 1.39739 46.8176 22.231 11.2783 
3191 3 -0.853273 27.907 30.7472 43.1389 
3192 3 -0.792229 23.7371 36.7774 47.1054 
3193 4 1.6152 23.682 16.8314 23.3016 
3194 3 -0.854205 35.6698 4.35317 44.4154 
3195 3 -0.885706 5.63179 1.38888 21.2583 
3196 4 1.75272 16.8669 4.6156 46.4069 
3197 3 -0.851447 17.7563 25.9418 18.2814 
3198 3 -0.741034 13.1534 39.114 39.5401 
3199 4 1.52017 23.5091 7.25729 38.8095 
3200 3 -0.757631 49.5236 36.2379 19.1727 
3201 3 -0.897897 7.42667 19.9202 43.2083 
3202 4 1.6571 27.8763 44.5808 45.3778 
3203 3 -0.843589 32.8756 17.6067 45.1677 
3204 3 -0.879533 48.3133 37.9196 6.05509 
3205 4 1.63104 32.1003 35.748 30.3208 
3206 3 -0.751149 23.4909 3.24077 16.1971 
3207 3 -0.837873 27.4237 30.3512 47.3786 
3208 4 1.51354 18.3184 42.6006 48.3313 
3209 3 -0.875865 0.0271921 26.3707 42.0203 
3210 3 -0.731218 34.362 34.5248 37.836 
3211 4 1.49329 30.7437 11.1015 11.3207 
3212 3 -0.74282 12.4637 42.2978 31.6424 
3213 3 -0.700088 7.1729 13.3525 41.0607 
3214 4 1.65973 11.0596 10.5756 36.7144 
3215 3 -0.821402 3.27546 21.0765 24.3953 
3216 3 -0.633087 6.18048 40.9823 40.6855 
3217 4 1.68625 41.2171 7.06654 38.4246 
3218 3 -0.805797 39.2443 39.3097 9.83241 
3219 3 -0.750196 35.4681 20.2286 18.1799 
3220 4 1.58692 39.3906 28.9835 49.216 
3221 3 -0.701241 12.1083 26.0061 45.2884 
3222 3 -0.80912 24.7133 17.6659 16.8331 
3223 4 1.59835 21.0409 10.6444 21.5946 
3224 3 -0.77877 39.6757 23.3667 28.5343 
3225 3 -0.652681 20.1094 38.209 41.26 
3226 4 1.64595 19.9352 33.1576 14.041 
3227 3 -0.833037 12.2329 40.2337 19.1914 
3228 3 -0.860623 48.638 34.3349 27.0875 
3229 4 1.60636 23.1497 27.1953 16.7792 
3230 3 -0.825622 33.4513 33.0641 13.924 
3231 3 -0.638577 15.427 38.0396 13.2539 
3232 4 1.63811 38.241 17.0584 23.1498 
3233 3 -0.850395 30.2064 28.3651 36.6522 
3234 3 -0.755124 20.1798 5.35111 44.1749 
3235 4 1.19731 3.31137 23.8213 38.5622 
3236 3 -0.900619 46.416 47.5777 0.323565 
3237 3 -0.790911 49.951 45.7492 42.292 
3238 4 1.63764 4.29157 43.7682 11.7344 
3239 3 -0.761093 24.1724 45.2375 12.8173 
3240 3 -0.848288 1.93732 1.2578 47.1875 
3241 4 1.03788 0.93875 34.1075 36.4136 
3242 3 -0.831729 37.0789 27.176 6.17921 
3243 3 -0.875997 44.822 13.8537 34.2215 
3244 4 1.55683 30.0217 43.0349 33.4912 
3245 3 -0.7974 35.5274 22.2023 31.0995 
3246 3 -0.711951 18.6618 9.87272 9.19448 
3247 4 1.6724 44.6328 35.0517 9.21539 
3248 3 -0.76175 12.7624 21.0193 40.8452 
3249 3 -0.78577 22.4722 38.8178 10.567 
3250 4 1.50642 29.3197 44.4296 10.4459 
3251 3 -0.764758 5.44979 35.8638 28.4594 
3252 3 -0.751941 37.0571 1.50347 34.6353 
3253 4 1.34647 19.3846 29.5391 0.266166 
3254 3 -0.749753 42.1483 33.6006 11.6179 
3255 3 -0.790762 40.2731 1.69332 28.1873 
3256 4 1.61319 34.0182 23.3015 23.8865 
3257 3 -0.765194 45.3401 14.4483 48.7517 
3258 3 -0.652273 23.7375 20.7306 27.7531 
3259 4 1.62244 47.0977 34.0506 26.8534 
3260 3 -0.726055 43.2811 30.4628 26.5246 
3261 3 -0.82101 49.8965 28.9624 37.2327 
3262 4 1.46481 3.30495 42.0231 38.0983 
3263 3 -0.78076 1.12192 40.4903 24.514 
3264 3 -0.803601 3.85741 10.3829 45.8791 
3265 4 1.50803 31.8637 36.8568 25.3992 
3266 3 -0.712168 0.864216 21.9521 23.0945 
3267 3 -0.833514 13.7489 41.9834 29.3955 
3268 4 1.61609 40.4041 5.05431 14.197 
3269 3 -0.824487 33.898 41.0434 39.8996 
3270 3 -0.817933 26.1655 39.1751 40.2691 
3271 4 1.59395 31.4763 2.15246 24.5431 
3272 3 -0.696987 26.3395 15.5073 16.4623 
3273 3 -0.82025 47.1899 29.5494 39.4122 
3274 4 1.54115 32.3162 48.9969 30.8667 
3275 3 -0.842861 16.9568 21.2942 46.4374 
3276 3 -0.816321 13.8577 29.0398 19.1467 
3277 4 1.66659 35.7689 47.4998 15.015 
3278 3 -0.836535 26.1041 18.38 29.0639 
3279 3 -0.671924 36.4503 20.3817 13.7869 
3280 4 1.2369 5.8192 25.2475 14.5519 
3281 3 -0.753505 18.8042 47.7268 27.6016 
3282 3 -0.850738 3.96967 49.7078 22.5408 
3283 4 0.807568 41.4589 42.8894 14.4032 
3284 3 -0.861041 22.7825 7.96709 23.0221 
3285 3 -0.723597 6.24555 15.2886 11.0269 
3286 4 1.54071 11.4694 0.588979 11.0753 
3287 3 -0.840682 9.15391 28.9601 33.9714 
3288 3 -0.814947 11.3143 3.2683 48.1311 
3289 4 1.56432 37.5446 2.93561 34.3326 
3290 3 -0.612048 42.7519 43.6358 13.7522 
3291 3 -0.810952 6.77044 43.2817 33.1493 
3292 4 1.56795 26.433 16.3546 40.969 
3293 3 -0.759853 46.395 43.1552 4.14529 
3294 3 -0.753805 44.4187 3.69431 43.0595 
3295 4 1.54391 7.97067 24.6828 21.0595 
3296 3 -0.727899 11.9503 39.794 7.92563 
3297 3 -0.768542 16.9261 10.8584 46.3281 
3298 4 1.57074 31.5866 44.2595 38.7488 
3299 3 -0.7759 24.1269 19.0558 45.5925 
3300 3 -0.816936 6.81051 13.7039 3.38443 
3301 4 1.11163 18.24 20.3782 8.60227 
3302 3 -0.704978 46.9787 16.8775 42.2758 
3303 3 -0.902183 17.8067 23.1255 45.0064 
3304 4 1.7647 38.1342 30.1609 35.7229 
3305 3 -0.693619 11.0612 48.5391 49.9032 
3306 3 -0.811785 38.1809 20.624 30.4925 
3307 4 1.45547 30.8823 33.3895 48.4867 
3308 3 -0.888814 15.8428 45.9544 3.08964 
3309 3 -0.814738 17.6553 32.64 2.16109 
3310 4 1.42658 23.7718 16.4775 42.3853 
3311 3 -0.736187 2.31685 14.4726 18.328 
3312 3 -0.630102 2.81684 11.9529 35.8077 
3313 4 1.56225 21.4273 49.9398 7.71266 
3314 3 -0.663044 33.5503 34.4248 17.6371 
3315 3 -0.770263 31.1382 48.0866 15.4982 
3316 4 1.49553 21.9893 39.0288 22.9291 
3317 3 -0.879317 46.3261 30.6118 29.662 
3318 3 -0.807372 19.3628 49.1695 17.3346 
3319 4 1.63309 3.19507 36.1853 14.297 
3320 3 -0.712452 10.0379 14.3088 33.1979 
3321 3 -0.87235 30.3509 13.8875 14.235 
3322 4 1.5375 7.00289 35.6137 0.723522 
3323 3 -0.872687 43.3176 14.4035 36.0526 
3324 3 -0.763734 35.0458 5.14062 8.97259 
3325 4 1.61521 4.20393 25.9672 23.0537 
3326 3 -0.784395 18.3108 6.52552 34.3969 
3327 3 -0.778455 48.3723 49.3586 33.5402 
3328 4 1.34767 45.113 17.1588 42.982 
3329 3 -0.814808 32.2388 36.5211 16.5404 
3330 3 -0.694995 4.68034 7.13007 20.8418 
3331 4 1.40942 31.3606 9.96121 24.0312 
3332 3 -0.812494 15.0315 13.0709 21.8732 
3333 3 -0.872762 34.3028 6.09747 29.7359 
3334 4 1.51989 42.4008 48.0026 11.2316 
3335 3 -0.847497 10.501 37.9372 41.525 
3336 3 -0.755555 47.2057 20.4682 49.1007 
3337 4 1.41297 19.5295 35.6754 46.315 
3338 3 -0.824967 8.90715 29.1401 4.49319 
3339 3 -0.792763 21.756 20.6765 30.2331 
3340 4 1.41586 16.1151 42.935 22.0089 
3341 3 -0.787171 39.8685 44.4462 5.6842 
3342 3 -0.776918 8.18233 15.3535 43.4832 
3343 4 1.32498 8.81018 41.2416 24.3629 
3344 3 -0.824223 28.4379 6.72318 0.42965 
3345 3 -0.723851 28.2904 13.7796 22.4267 
3346 4 1.5827 46.042 36.9556 35.032 
3347 3 -0.873888 0.129991 0.754067 35.0055 
3348 3 -0.816438 8.00241 8.75088 36.1776 
3349 4 1.72287 41.3557 4.26214 8.08904 
3350 3 -0.799976 16.9325 16.4391 47.339 
3351 3 -0.842188 27.9343 13.3205 42.7312 
3352 4 1.39708 41.9421 12.6353 3.99035 
3353 3 -0.809966 11.6763 40.4307 4.37985 
3354 3 -0.879648 11.9619 19.8018 17.9179 
3355 4 1.58084 3.37952 8.95148 46.3797 
3356 3 -0.699856 12.8993 36.1387 6.19951 
3357 3 -0.748117 12.3065 16.8949 41.1182 
3358 4 1.27754 14.0625 35.185 12.885 
3359 3 -0.796223 31.1969 34.5292 8.68187 
3360 3 -0.811911 12.9316 10.6953 42.6739 
3361 4 1.49942 22.6242 30.695 36.1962 
3362 3 -0.739828 44.685 36.445 29.0975 
3363 3 -0.828704 9.64222 19.5422 18.5524 
3364 4 1.22785 14.6631 21.9609 36.0436 
3365 3 -0.771847 15.9437 13.6769 15.6862 
3366 3 -0.738764 29.9971 31.9066 6.67376 
3367 4 1.51719 45.9562 3.21976 31.8805 
3368 3 -0.871878 49.572 38.8362 46.0274 
3369 3 -0.703905 0.845325 33.5735 22.6743 
3370 4 1.11605 27.1977 46.3031 17.315 
3371 3 -0.816065 15.0089 43.5026 8.22462 
3372 3 -0.747346 35.696 28.4535 0.0197024 
3373 4 1.475 21.3279 20.9123 43.5959 
3374 3 -1.03605 2.15256 39.9912 45.7395 
3375 3 -0.804365 34.0622 2.55755 21.7229 
3376 4 1.53396 8.39436 40.2953 10.5528 
3377 3 -0.850301 18.7583 23.0798 12.1922 
3378 3 -0.818356 1.44519 38.3972 39.8615 
3379 4 1.5864 36.4169 13.7467 45.1032 
3380 3 -0.820688 21.4345 5.99802 0.68157 
3381 3 -0.784677 30.4833 15.6943 35.6493 
3382 4 1.42086 38.678 33.5272 0.889146 
3383 3 -0.807913 44.9435 13.812 46.1433 
3384 3 -0.853125 28.8239 7.43541 43.4444 
3385 4 1.47951 11.019 18.7973 18.6862 
3386 3 -0.78135 27.9035 46.4406 26.9914 
3387 3 -0.765867 7.14314 17 20.092 
3388 4 1.53452 6.6947 12.4498 35.6274 
3389 3 -0.606836 20.144 29.0046 14.0369 
3390 3 -0.839223 21.9061 19.0712 0.813831 
3391 4 1.66309 21.7527 15.8038 40.1642 
3392 3 -0.798577 4.742 4.80349 48.7199 
3393 3 -0.846995 46.9569 43.2383 1.7628 
3394 4 1.39536 21.0167 19.9247 38.3422 
3395 3 -0.810685 11.9172 28.3942 41.7205 
3396 3 -0.734509 22.4044 41.022 20.4267 
3397 4 1.50708 6.01711 45.9381 41.4823 
3398 3 -0.841038 38.5376 38.3232 26.4245 
3399 3 -0.899311 1.34004 26.0348 34.1936 
3400 4 1.77128 3.23479 25.5059 47.4531 
3401 3 -0.832527 35.4945 27.3917 26.3907 
3402 3 -0.752054 21.1281 24.92 31.9997 
3403 4 1.45346 22.0923 18.45 35.8722 
3404 3 -0.787104 24.7149 42.9024 43.8512 
3405 3 -0.87633 15.7722 46.6495 5.63743 
3406 4 1.47627 47.631 20.911 6.55397 
3407 3 -0.90939 31.2222 12.1117 3.38645 
3408 3 -0.826221 9.48702 39.9345 2.70843 
3409 4 1.5491 31.877 2.24608 0.308613 
3410 3 -0.738847 10.8255 33.1623 17.3005 
3411 3 -0.776587 46.307 7.72617 42.6234 
3412 4 1.4667 13.6255 3.51263 38.315 
3413 3 -0.815937 2.67328 35.3408 13.1162 
3414 3 -0.808564 30.6316 32.3185 27.0097 
3415 4 1.52578 3.94628 7.79533 1.30915 
3416 3 -0.75713 6.41736 49.0056 35.5851 
3417 3 -0.720592 23.5236 34.1422 44.1182 
3418 4 1.45739 14.1524 39.2726 40.7089 
3419 3 -0.642953 31.9097 6.80591 34.1776 
3420 3 -0.849286 16.34 7.75956 11.2468 
3421 4 1.09403 43.5764 42.9585 28.5342 
3422 3 -0.908152 26.1783 14.1796 45.4871 
3423 3 -0.835696 49.4397 18.0485 7.58125 
3424 4 1.59532 3.83523 3.75906 10.467 
3425 3 -0.820271 1.23475 20.9437 32.8335 
3426 3 -0.726949 39.7968 10.7171 6.55307 
3427 4 1.56802 19.9019 40.2699 17.0889 
3428 3 -0.860508 29.5407 44.1765 41.8019 
3429 3 -0.713733 34.4218 13.1575 42.025 
3430 4 1.41372 28.2442 9.86576 16.4451 
3431 3 -0.848611 32.2424 39.245 39.5902 
3432 3 -0.813825 7.48606 37.2825 37.476 
3433 4 1.15317 22.4429 47.1141 15.0268 
3434 3 -0.858639 11.6502 9.51093 35.7637 
3435 3 -0.671548 48.302 47.5711 42.7348 
